"ATRIA-X Audit Evidence Packet"
"Generated","2026-08-18T04:08:58.433Z"
"Period","2026-05-20 to 2026-08-18"

"Agency Information"
"Name","Diego's Agency"
"EIN","12-3456789"
"Address","750 N CAPITOL AVE, STE A3, SAN JOSE, CA 95133"
"Branches","ILS - Independent Living Services; SLS - Supported Living Services"

"Agency Obligations"
"Obligation","Due","Completed","Status"
"General liability insurance certificate","2026-08-28","","Current"
"Commercial auto insurance certificate","2027-08-18","","Current"
"Independent CPA audit or review (WIC §4652.5)","2027-08-18","","Current"
"Conflict-of-interest statements","2027-08-18","","Current"
"Whistleblower-protection policy acknowledgement","2027-08-18","","Current"
"Approved program design review","2027-08-18","","Current"
"Workers' compensation insurance certificate","2027-08-18","2026-08-18","Current"
"DS 1891 applicant/vendor disclosure statement","2028-08-18","","Current"
"DS 1896 HCBS Provider Agreement","2028-08-18","","Current"

"Personnel Roster"
"Name","Credential Status","Missing Credentials","Expired Credentials","Overridden Credentials"
"Unknown","mock","basic","clear","2026-07-30T03:03:35.646Z","2026-07-30T03:03:35.646Z"
"Unknown","mock","basic","clear","2026-07-31T04:26:06.336Z","2026-07-31T04:26:06.336Z"
"Unknown","mock","basic","clear","2026-07-25T03:43:59.768Z","2026-07-25T03:43:59.768Z"
"Unknown","mock","basic","clear","2026-07-24T14:16:12.887Z","2026-07-24T14:16:12.887Z"
"Unknown","mock","basic","clear","2026-07-23T19:23:49.203Z","2026-07-23T19:23:49.203Z"
"Unknown","mock","basic","clear","2026-07-24T07:00:51.767Z","2026-07-24T07:00:51.767Z"
"Unknown","mock","basic","clear","2026-07-24T08:11:11.787Z","2026-07-24T08:11:11.787Z"
"Unknown","mock","basic","clear","2026-07-25T01:13:39.094Z","2026-07-25T01:13:39.094Z"
"Unknown","mock","basic","clear","2026-07-30T01:46:07.079Z","2026-07-30T01:46:07.079Z"
"Unknown","mock","basic","clear","2026-07-25T03:41:01.974Z","2026-07-25T03:41:01.974Z"
"Unknown","mock","basic","clear","2026-07-24T13:22:39.150Z","2026-07-24T13:22:39.150Z"
"Unknown","mock","basic","clear","2026-07-30T03:06:24.111Z","2026-07-30T03:06:24.111Z"
"Unknown","mock","basic","clear","2026-07-23T18:58:42.358Z","2026-07-23T18:58:42.358Z"
"Unknown","mock","basic","clear","2026-07-31T19:33:05.442Z","2026-07-31T19:33:05.442Z"
"Unknown","mock","basic","clear","2026-08-11T23:15:09.202Z","2026-08-11T23:15:09.202Z"
"Unknown","mock","basic","clear","2026-08-11T22:50:16.557Z","2026-08-11T22:50:16.557Z"
"Unknown","mock","basic","clear","2026-07-24T22:57:23.352Z","2026-07-24T22:57:23.352Z"
"Unknown","mock","basic","clear","2026-08-12T00:51:55.931Z","2026-08-12T00:51:55.931Z"
"Unknown","mock","basic","clear","2026-07-30T01:46:07.452Z","2026-07-30T01:46:07.452Z"
"Unknown","mock","basic","clear","2026-07-24T23:31:13.418Z","2026-07-24T23:31:13.418Z"
"Unknown","mock","basic","clear","2026-07-31T19:34:40.221Z","2026-07-31T19:34:40.221Z"
"Unknown","mock","basic","clear","2026-08-11T23:13:09.161Z","2026-08-11T23:13:09.161Z"
"Unknown","mock","basic","clear","2026-07-24T05:55:55.340Z","2026-07-24T05:55:55.340Z"
"Unknown","mock","basic","clear","2026-07-31T19:35:29.825Z","2026-07-31T19:35:29.825Z"
"Unknown","mock","basic","clear","2026-07-31T04:26:27.065Z","2026-07-31T04:26:27.065Z"
"Unknown","mock","basic","clear","2026-07-25T08:42:45.658Z","2026-07-25T08:42:45.658Z"
"Unknown","mock","basic","clear","2026-07-31T04:19:48.106Z","2026-07-31T04:19:48.106Z"
"Unknown","mock","basic","clear","2026-07-30T01:09:23.087Z","2026-07-30T01:09:23.087Z"
"Unknown","mock","basic","clear","2026-07-24T14:05:12.676Z","2026-07-24T14:05:12.676Z"
"Unknown","mock","basic","clear","2026-07-30T01:29:23.470Z","2026-07-30T01:29:23.470Z"
"Unknown","mock","basic","clear","2026-07-30T02:33:50.900Z","2026-07-30T02:33:50.900Z"
"Unknown","mock","basic","clear","2026-07-24T05:58:13.384Z","2026-07-24T05:58:13.384Z"
"Unknown","mock","basic","clear","2026-07-24T13:47:23.722Z","2026-07-24T13:47:23.722Z"
"Unknown","mock","basic","clear","2026-07-24T05:07:44.201Z","2026-07-24T05:07:44.201Z"
"Unknown","mock","basic","clear","2026-07-24T06:42:47.351Z","2026-07-24T06:42:47.351Z"
"Unknown","mock","basic","clear","2026-07-24T05:29:31.720Z","2026-07-24T05:29:31.720Z"
"Unknown","mock","basic","clear","2026-07-25T01:10:52.782Z","2026-07-25T01:10:52.782Z"
"Unknown","mock","basic","clear","2026-07-24T22:56:21.218Z","2026-07-24T22:56:21.218Z"
"Unknown","mock","basic","clear","2026-07-30T01:38:55.502Z","2026-07-30T01:38:55.502Z"
"Unknown","mock","basic","clear","2026-08-11T23:16:25.920Z","2026-08-11T23:16:25.920Z"
"Unknown","mock","basic","clear","2026-08-03T23:40:55.289Z","2026-08-03T23:40:55.289Z"
"Unknown","mock","basic","clear","2026-07-31T00:50:17.133Z","2026-07-31T00:50:17.133Z"
"Unknown","mock","basic","clear","2026-07-25T03:41:57.307Z","2026-07-25T03:41:57.307Z"
"Unknown","mock","basic","clear","2026-07-24T23:52:16.646Z","2026-07-24T23:52:16.646Z"
"Unknown","mock","basic","clear","2026-07-30T03:19:13.334Z","2026-07-30T03:19:13.334Z"
"Unknown","mock","basic","clear","2026-07-25T09:11:04.095Z","2026-07-25T09:11:04.095Z"
"Unknown","mock","basic","clear","2026-07-24T13:55:01.879Z","2026-07-24T13:55:01.879Z"
"Unknown","mock","basic","clear","2026-07-30T01:09:55.313Z","2026-07-30T01:09:55.313Z"
"Unknown","mock","basic","clear","2026-07-25T01:03:42.004Z","2026-07-25T01:03:42.004Z"
"Marc Cucurella","manual_upload","basic","completed","2026-07-22T02:03:14.485Z",""
"Unknown","mock","basic","clear","2026-08-04T00:26:16.188Z","2026-08-04T00:26:16.188Z"
"Unknown","mock","basic","clear","2026-07-24T14:14:36.646Z","2026-07-24T14:14:36.646Z"
"Unknown","mock","basic","clear","2026-07-30T23:06:49.847Z","2026-07-30T23:06:49.847Z"
"Unknown","mock","basic","clear","2026-07-24T13:27:46.605Z","2026-07-24T13:27:46.605Z"
"Unknown","mock","basic","clear","2026-07-30T23:03:47.434Z","2026-07-30T23:03:47.434Z"
"Unknown","mock","basic","clear","2026-07-30T03:01:05.498Z","2026-07-30T03:01:05.498Z"
"Unknown","mock","basic","clear","2026-07-31T04:18:45.224Z","2026-07-31T04:18:45.224Z"
"Unknown","mock","basic","clear","2026-08-12T01:01:18.863Z","2026-08-12T01:01:18.863Z"
"Unknown","mock","basic","clear","2026-07-24T07:07:45.791Z","2026-07-24T07:07:45.791Z"
"Unknown","mock","basic","clear","2026-07-24T07:57:53.253Z","2026-07-24T07:57:53.253Z"
"Unknown","mock","basic","clear","2026-07-30T03:22:32.197Z","2026-07-30T03:22:32.197Z"
"Unknown","mock","basic","clear","2026-07-23T19:04:49.664Z","2026-07-23T19:04:49.664Z"
"Unknown","mock","basic","clear","2026-07-24T14:20:00.002Z","2026-07-24T14:20:00.002Z"
"Unknown","mock","basic","clear","2026-07-29T21:41:23.476Z","2026-07-29T21:41:23.476Z"
"Unknown","mock","basic","clear","2026-08-11T22:56:59.063Z","2026-08-11T22:56:59.063Z"
"Unknown","mock","basic","clear","2026-07-31T04:22:51.597Z","2026-07-31T04:22:51.597Z"
"Unknown","mock","basic","clear","2026-07-25T09:14:22.600Z","2026-07-25T09:14:22.600Z"
"Unknown","mock","basic","clear","2026-07-24T07:57:02.403Z","2026-07-24T07:57:02.403Z"
"Unknown","mock","basic","clear","2026-07-23T17:52:15.119Z","2026-07-23T17:52:15.119Z"
"Unknown","mock","basic","clear","2026-07-24T08:17:16.091Z","2026-07-24T08:17:16.091Z"
"Thierry Henry","manual_upload","basic","completed","2026-07-22T19:16:54.607Z",""
"Unknown","mock","basic","clear","2026-08-12T01:01:44.623Z","2026-08-12T01:01:44.623Z"
"Unknown","mock","basic","clear","2026-08-11T22:46:22.680Z","2026-08-11T22:46:22.680Z"
"Unknown","mock","basic","clear","2026-07-30T22:58:16.027Z","2026-07-30T22:58:16.027Z"
"Unknown","mock","basic","clear","2026-07-24T22:57:03.833Z","2026-07-24T22:57:03.833Z"
"Carlos Vela","mock","basic","pending","2026-07-16T02:36:38.766Z",""
"Unknown","mock","basic","clear","2026-07-30T00:58:50.519Z","2026-07-30T00:58:50.519Z"
"Unknown","mock","basic","clear","2026-07-30T01:49:33.117Z","2026-07-30T01:49:33.117Z"
"Unknown","mock","basic","clear","2026-07-29T23:06:03.294Z","2026-07-29T23:06:03.294Z"
"Unknown","mock","basic","clear","2026-07-30T00:22:11.395Z","2026-07-30T00:22:11.395Z"
"Unknown","mock","basic","clear","2026-08-11T22:31:59.234Z","2026-08-11T22:31:59.234Z"
"Unknown","mock","basic","clear","2026-08-03T23:49:30.370Z","2026-08-03T23:49:30.370Z"
"Unknown","mock","basic","clear","2026-07-31T19:35:35.192Z","2026-07-31T19:35:35.192Z"
"Unknown","mock","basic","completed","2026-07-31T04:28:23.083Z","2026-07-31T04:29:02.785Z"
"Unknown","mock","basic","clear","2026-07-24T08:13:22.285Z","2026-07-24T08:13:22.285Z"
"Unknown","mock","basic","clear","2026-08-04T00:15:34.510Z","2026-08-04T00:15:34.510Z"
"Unknown","mock","basic","clear","2026-07-23T18:05:02.889Z","2026-07-23T18:05:02.889Z"
"Unknown","mock","basic","clear","2026-07-30T02:30:04.752Z","2026-07-30T02:30:04.752Z"
"Unknown","mock","basic","clear","2026-07-30T03:36:40.270Z","2026-07-30T03:36:40.270Z"
"Unknown","mock","basic","clear","2026-07-31T01:53:04.148Z","2026-07-31T01:53:04.148Z"
"Unknown","mock","basic","clear","2026-08-04T00:22:31.412Z","2026-08-04T00:22:31.412Z"
"Unknown","manual_upload","basic","completed","2026-07-23T17:30:56.638Z","2026-07-23T17:30:56.705Z"
"Unknown","mock","basic","clear","2026-07-23T18:27:16.754Z","2026-07-23T18:27:16.754Z"
"Unknown","mock","basic","clear","2026-08-03T23:41:14.400Z","2026-08-03T23:41:14.400Z"
"Unknown","mock","basic","clear","2026-07-24T05:38:22.455Z","2026-07-24T05:38:22.455Z"
"Unknown","mock","basic","clear","2026-08-12T01:04:07.667Z","2026-08-12T01:04:07.667Z"
"Unknown","mock","basic","clear","2026-07-25T03:41:39.566Z","2026-07-25T03:41:39.566Z"
"Unknown","mock","basic","clear","2026-07-23T18:58:18.154Z","2026-07-23T18:58:18.154Z"
"Unknown","mock","basic","clear","2026-07-24T06:37:58.771Z","2026-07-24T06:37:58.771Z"
"Unknown","mock","basic","clear","2026-07-25T08:21:22.673Z","2026-07-25T08:21:22.673Z"
"Unknown","mock","basic","clear","2026-08-11T23:02:23.608Z","2026-08-11T23:02:23.608Z"
"Unknown","mock","basic","completed","2026-08-11T23:19:43.720Z","2026-08-11T23:20:24.871Z"
"Unknown","mock","basic","clear","2026-07-23T19:07:30.295Z","2026-07-23T19:07:30.295Z"
"Unknown","mock","basic","clear","2026-07-30T03:01:35.357Z","2026-07-30T03:01:35.357Z"
"Unknown","mock","basic","clear","2026-07-24T08:12:12.112Z","2026-07-24T08:12:12.112Z"
"Unknown","mock","basic","clear","2026-07-31T19:34:39.445Z","2026-07-31T19:34:39.445Z"
"Unknown","mock","basic","clear","2026-07-31T19:41:33.147Z","2026-07-31T19:41:33.147Z"
"Unknown","mock","basic","clear","2026-07-23T19:27:57.455Z","2026-07-23T19:27:57.455Z"
"Unknown","mock","basic","clear","2026-07-30T01:28:52.015Z","2026-07-30T01:28:52.015Z"
"Unknown","mock","basic","clear","2026-07-25T08:41:44.447Z","2026-07-25T08:41:44.447Z"
"Unknown","mock","basic","clear","2026-07-25T09:06:23.008Z","2026-07-25T09:06:23.008Z"
"Luis Romo","manual_upload","basic","completed","2026-07-25T04:20:26.894Z","2026-07-25T04:20:26.951Z"
"Unknown","mock","basic","clear","2026-08-12T00:22:19.456Z","2026-08-12T00:22:19.456Z"
"Unknown","mock","basic","clear","2026-07-30T03:17:02.547Z","2026-07-30T03:17:02.547Z"
"Unknown","mock","basic","clear","2026-07-25T08:16:59.599Z","2026-07-25T08:16:59.599Z"
"Unknown","mock","basic","completed","2026-07-24T13:50:53.721Z","2026-07-24T13:51:26.797Z"
"Unknown","mock","basic","clear","2026-07-23T19:22:36.137Z","2026-07-23T19:22:36.137Z"
"Unknown","mock","basic","clear","2026-07-29T21:49:20.081Z","2026-07-29T21:49:20.081Z"
"Unknown","mock","basic","clear","2026-07-24T07:57:29.310Z","2026-07-24T07:57:29.310Z"
"Unknown","mock","basic","clear","2026-07-25T01:03:01.510Z","2026-07-25T01:03:01.510Z"
"Unknown","mock","basic","clear","2026-07-24T05:34:58.078Z","2026-07-24T05:34:58.078Z"
"Unknown","mock","basic","completed","2026-07-25T08:45:33.934Z","2026-07-25T08:46:08.542Z"
"Unknown","mock","basic","clear","2026-07-30T23:03:13.817Z","2026-07-30T23:03:13.817Z"
"Unknown","mock","basic","clear","2026-07-30T02:56:28.623Z","2026-07-30T02:56:28.623Z"
"Unknown","mock","basic","clear","2026-07-23T18:20:54.036Z","2026-07-23T18:20:54.036Z"
"Unknown","mock","basic","clear","2026-07-24T05:09:43.525Z","2026-07-24T05:09:43.525Z"
"Unknown","mock","basic","clear","2026-07-24T14:04:42.829Z","2026-07-24T14:04:42.829Z"
"Unknown","mock","basic","clear","2026-07-31T19:35:09.725Z","2026-07-31T19:35:09.725Z"
"Unknown","mock","basic","clear","2026-08-03T23:39:25.875Z","2026-08-03T23:39:25.875Z"
"Unknown","mock","basic","clear","2026-07-30T01:35:59.186Z","2026-07-30T01:35:59.186Z"
"Unknown","mock","basic","completed","2026-08-03T23:43:54.843Z","2026-08-03T23:44:34.485Z"
"Unknown","mock","basic","clear","2026-07-30T03:05:00.686Z","2026-07-30T03:05:00.686Z"
"Unknown","mock","basic","clear","2026-07-24T23:49:46.448Z","2026-07-24T23:49:46.448Z"
"Unknown","mock","basic","completed","2026-07-30T03:34:45.041Z","2026-07-30T03:35:26.186Z"
"Unknown","mock","basic","clear","2026-07-30T01:39:21.570Z","2026-07-30T01:39:21.570Z"
"Unknown","mock","basic","clear","2026-07-30T02:26:19.471Z","2026-07-30T02:26:19.471Z"
"Unknown","mock","basic","clear","2026-07-25T00:47:49.872Z","2026-07-25T00:47:49.872Z"
"Unknown","mock","basic","clear","2026-07-31T00:46:25.025Z","2026-07-31T00:46:25.025Z"
"Unknown","mock","basic","clear","2026-07-31T19:38:39.372Z","2026-07-31T19:38:39.372Z"
"Unknown","mock","basic","clear","2026-07-30T03:22:20.921Z","2026-07-30T03:22:20.921Z"
"Unknown","mock","basic","clear","2026-07-25T03:43:24.132Z","2026-07-25T03:43:24.132Z"
"Unknown","mock","basic","clear","2026-07-24T23:50:49.317Z","2026-07-24T23:50:49.317Z"
"Unknown","mock","basic","clear","2026-07-29T21:41:43.750Z","2026-07-29T21:41:43.750Z"
"Unknown","mock","basic","clear","2026-08-11T22:31:13.556Z","2026-08-11T22:31:13.556Z"
"Unknown","mock","basic","clear","2026-07-25T08:40:58.542Z","2026-07-25T08:40:58.542Z"
"Unknown","mock","basic","clear","2026-07-31T03:11:14.888Z","2026-07-31T03:11:14.888Z"
"Unknown","mock","basic","clear","2026-07-30T00:21:48.935Z","2026-07-30T00:21:48.935Z"
"Unknown","mock","basic","clear","2026-07-30T00:58:19.544Z","2026-07-30T00:58:19.544Z"
"Unknown","mock","basic","clear","2026-07-31T00:39:41.505Z","2026-07-31T00:39:41.505Z"
"Unknown","mock","basic","clear","2026-07-24T06:42:12.857Z","2026-07-24T06:42:12.857Z"
"Unknown","mock","basic","clear","2026-07-31T00:41:00.338Z","2026-07-31T00:41:00.338Z"
"Unknown","mock","basic","clear","2026-07-24T22:59:18.994Z","2026-07-24T22:59:18.994Z"
"Unknown","mock","basic","clear","2026-07-31T19:33:56.293Z","2026-07-31T19:33:56.293Z"
"Unknown","mock","basic","clear","2026-07-31T01:59:55.308Z","2026-07-31T01:59:55.308Z"
"Unknown","mock","basic","clear","2026-07-25T01:06:29.018Z","2026-07-25T01:06:29.018Z"
"Unknown","mock","basic","clear","2026-07-24T08:00:21.735Z","2026-07-24T08:00:21.735Z"
"Unknown","mock","basic","clear","2026-07-23T18:21:41.941Z","2026-07-23T18:21:41.941Z"
"Unknown","mock","basic","clear","2026-07-30T23:02:40.658Z","2026-07-30T23:02:40.658Z"
"Unknown","mock","basic","clear","2026-07-30T03:04:04.321Z","2026-07-30T03:04:04.321Z"
"Unknown","mock","basic","clear","2026-07-24T06:36:21.761Z","2026-07-24T06:36:21.761Z"
"Unknown","mock","basic","completed","2026-07-24T05:10:43.887Z","2026-07-24T05:11:16.777Z"
"Unknown","mock","basic","clear","2026-07-31T02:54:47.805Z","2026-07-31T02:54:47.805Z"
"Unknown","mock","basic","clear","2026-07-30T02:04:51.394Z","2026-07-30T02:04:51.394Z"
"Unknown","mock","basic","clear","2026-08-12T02:06:17.433Z","2026-08-12T02:06:17.433Z"
"Unknown","mock","basic","clear","2026-07-24T14:14:20.192Z","2026-07-24T14:14:20.192Z"
"Unknown","mock","basic","clear","2026-07-25T08:42:19.797Z","2026-07-25T08:42:19.797Z"
"Unknown","mock","basic","completed","2026-08-11T22:48:44.411Z","2026-08-11T22:49:31.012Z"
"Unknown","mock","basic","clear","2026-07-30T03:22:19.465Z","2026-07-30T03:22:19.465Z"
"Unknown","mock","basic","clear","2026-07-23T18:04:53.597Z","2026-07-23T18:04:53.597Z"
"Unknown","mock","basic","clear","2026-07-31T01:50:23.914Z","2026-07-31T01:50:23.914Z"
"Unknown","mock","basic","clear","2026-07-24T22:58:14.062Z","2026-07-24T22:58:14.062Z"
"Unknown","mock","basic","clear","2026-07-30T02:57:45.212Z","2026-07-30T02:57:45.212Z"
"Unknown","mock","basic","clear","2026-07-31T02:09:52.475Z","2026-07-31T02:09:52.475Z"
"Unknown","mock","basic","clear","2026-07-24T05:14:34.800Z","2026-07-24T05:14:34.800Z"
"Unknown","mock","basic","clear","2026-07-24T06:46:26.112Z","2026-07-24T06:46:26.112Z"
"Unknown","mock","basic","clear","2026-08-03T23:51:13.835Z","2026-08-03T23:51:13.835Z"
"Unknown","mock","basic","clear","2026-07-30T02:31:01.823Z","2026-07-30T02:31:01.823Z"
"Diego Molina","manual_upload","basic","completed","2026-07-25T15:23:24.279Z","2026-07-25T15:23:24.337Z"
"Unknown","mock","basic","clear","2026-07-30T02:02:30.865Z","2026-07-30T02:02:30.865Z"
"Unknown","mock","basic","clear","2026-07-25T03:03:59.772Z","2026-07-25T03:03:59.772Z"
"Unknown","mock","basic","clear","2026-07-30T02:21:51.486Z","2026-07-30T02:21:51.486Z"
"Unknown","mock","basic","clear","2026-08-12T00:14:13.325Z","2026-08-12T00:14:13.325Z"
"Unknown","mock","basic","clear","2026-08-03T23:40:31.176Z","2026-08-03T23:40:31.176Z"
"Unknown","mock","basic","clear","2026-07-30T22:54:53.436Z","2026-07-30T22:54:53.436Z"
"Unknown","mock","basic","clear","2026-07-31T02:18:22.213Z","2026-07-31T02:18:22.213Z"
"Unknown","mock","basic","clear","2026-07-30T00:17:12.615Z","2026-07-30T00:17:12.615Z"
"Carlos Vives","mock","basic","pending","2026-07-16T02:11:31.295Z",""
"Unknown","mock","basic","clear","2026-07-25T08:15:41.934Z","2026-07-25T08:15:41.934Z"
"Zinedine Zidane","manual_upload","basic","completed","2026-07-22T21:08:36.909Z",""
"Unknown","mock","basic","clear","2026-08-11T22:55:19.647Z","2026-08-11T22:55:19.647Z"
"Unknown","mock","basic","clear","2026-07-24T23:57:47.171Z","2026-07-24T23:57:47.171Z"
"Unknown","mock","basic","clear","2026-07-31T19:42:17.686Z","2026-07-31T19:42:17.686Z"
"Mateo Chavez","manual_upload","basic","completed","2026-07-25T06:41:42.538Z","2026-07-25T06:41:42.609Z"
"Unknown","mock","basic","clear","2026-07-31T04:29:43.343Z","2026-07-31T04:29:43.343Z"
"Unknown","mock","basic","clear","2026-07-25T01:04:02.198Z","2026-07-25T01:04:02.198Z"
"Unknown","mock","basic","clear","2026-08-11T23:25:14.800Z","2026-08-11T23:25:14.800Z"
"Unknown","mock","basic","completed","2026-08-12T00:55:52.599Z","2026-08-12T00:56:40.815Z"
"Unknown","mock","basic","clear","2026-08-04T00:22:00.797Z","2026-08-04T00:22:00.797Z"
"Unknown","mock","basic","clear","2026-07-30T01:00:53.291Z","2026-07-30T01:00:53.291Z"
"Unknown","mock","basic","clear","2026-07-24T13:52:31.619Z","2026-07-24T13:52:31.619Z"
"Unknown","mock","basic","clear","2026-07-29T23:12:26.141Z","2026-07-29T23:12:26.141Z"
"Unknown","mock","basic","clear","2026-07-24T05:08:36.641Z","2026-07-24T05:08:36.641Z"
"Unknown","mock","basic","clear","2026-07-24T08:17:50.750Z","2026-07-24T08:17:50.750Z"
"Unknown","mock","basic","clear","2026-07-24T06:01:41.524Z","2026-07-24T06:01:41.524Z"
"Unknown","mock","basic","clear","2026-07-30T00:18:28.543Z","2026-07-30T00:18:28.543Z"
"Unknown","mock","basic","clear","2026-07-31T02:30:47.330Z","2026-07-31T02:30:47.330Z"
"Unknown","mock","basic","clear","2026-07-31T15:52:50.176Z","2026-07-31T15:52:50.176Z"
"Unknown","mock","basic","clear","2026-07-24T07:00:16.944Z","2026-07-24T07:00:16.944Z"
"Unknown","mock","basic","clear","2026-07-25T09:06:56.614Z","2026-07-25T09:06:56.614Z"
"Unknown","mock","basic","clear","2026-07-25T00:47:40.297Z","2026-07-25T00:47:40.297Z"
"Unknown","mock","basic","clear","2026-07-29T21:44:51.385Z","2026-07-29T21:44:51.385Z"
"Unknown","mock","basic","clear","2026-07-24T23:31:41.697Z","2026-07-24T23:31:41.697Z"
"Unknown","mock","basic","clear","2026-07-23T18:20:28.640Z","2026-07-23T18:20:28.640Z"
"Unknown","mock","basic","clear","2026-08-03T23:46:26.961Z","2026-08-03T23:46:26.961Z"
"Unknown","mock","basic","completed","2026-07-23T19:26:47.721Z","2026-07-23T19:27:21.073Z"
"Borja Iglesias","manual_upload","basic","completed","2026-07-22T17:19:05.094Z",""
"Unknown","mock","basic","clear","2026-08-11T22:27:56.632Z","2026-08-11T22:27:56.632Z"
"Unknown","mock","basic","completed","2026-07-24T06:40:39.782Z","2026-07-24T06:41:12.051Z"
"Unknown","mock","basic","clear","2026-08-11T22:52:16.070Z","2026-08-11T22:52:16.070Z"
"Unknown","mock","basic","clear","2026-07-31T00:38:57.056Z","2026-07-31T00:38:57.056Z"
"Unknown","mock","basic","clear","2026-07-31T19:42:03.742Z","2026-07-31T19:42:03.742Z"
"Unknown","mock","basic","clear","2026-07-30T00:41:29.575Z","2026-07-30T00:41:29.575Z"
"Unknown","mock","basic","clear","2026-07-24T13:48:00.790Z","2026-07-24T13:48:00.790Z"
"Unknown","mock","basic","clear","2026-08-04T00:18:47.171Z","2026-08-04T00:18:47.171Z"
"Unknown","mock","basic","clear","2026-07-31T02:30:22.411Z","2026-07-31T02:30:22.411Z"
"Unknown","mock","basic","clear","2026-07-31T19:33:24.256Z","2026-07-31T19:33:24.256Z"
"Unknown","mock","basic","clear","2026-07-30T01:50:06.918Z","2026-07-30T01:50:06.918Z"
"Unknown","mock","basic","clear","2026-07-23T17:46:45.050Z","2026-07-23T17:46:45.050Z"
"Unknown","mock","basic","clear","2026-07-31T01:49:29.649Z","2026-07-31T01:49:29.649Z"
"Unknown","mock","basic","clear","2026-07-31T02:09:15.688Z","2026-07-31T02:09:15.688Z"
"Unknown","mock","basic","clear","2026-07-30T03:23:00.199Z","2026-07-30T03:23:00.199Z"
"Unknown","mock","basic","clear","2026-07-30T00:58:30.831Z","2026-07-30T00:58:30.831Z"
"Unknown","mock","basic","clear","2026-07-25T09:04:45.237Z","2026-07-25T09:04:45.237Z"
"Unknown","mock","basic","clear","2026-07-30T00:37:58.171Z","2026-07-30T00:37:58.171Z"
"Unknown","mock","basic","completed","2026-07-24T23:55:24.838Z","2026-07-24T23:55:59.902Z"
"Unknown","mock","basic","clear","2026-08-11T22:44:01.836Z","2026-08-11T22:44:01.836Z"
"Unknown","mock","basic","clear","2026-07-30T02:00:45.075Z","2026-07-30T02:00:45.075Z"
"Unknown","mock","basic","clear","2026-07-24T13:24:15.987Z","2026-07-24T13:24:15.987Z"
"Unknown","mock","basic","clear","2026-07-31T00:46:57.340Z","2026-07-31T00:46:57.340Z"
"Unknown","mock","basic","completed","2026-07-31T01:55:30.493Z","2026-07-31T01:56:09.825Z"
"Unknown","mock","basic","clear","2026-07-24T07:53:47.880Z","2026-07-24T07:53:47.880Z"
"Unknown","mock","basic","clear","2026-07-31T19:37:34.288Z","2026-07-31T19:37:34.288Z"
"Unknown","mock","basic","clear","2026-07-24T14:20:59.123Z","2026-07-24T14:20:59.123Z"
"Unknown","mock","basic","clear","2026-07-31T04:19:03.149Z","2026-07-31T04:19:03.149Z"
"Unknown","mock","basic","clear","2026-07-24T06:36:06.023Z","2026-07-24T06:36:06.023Z"
"Unknown","mock","basic","clear","2026-07-30T00:38:48.009Z","2026-07-30T00:38:48.009Z"
"Unknown","mock","basic","clear","2026-07-30T03:32:47.329Z","2026-07-30T03:32:47.329Z"
"Unknown","mock","basic","clear","2026-07-31T19:33:38.727Z","2026-07-31T19:33:38.727Z"
"Unknown","mock","basic","clear","2026-08-11T22:33:13.664Z","2026-08-11T22:33:13.664Z"
"Unknown","mock","basic","clear","2026-07-31T04:19:21.716Z","2026-07-31T04:19:21.716Z"
"Unknown","mock","basic","completed","2026-07-25T08:20:12.192Z","2026-07-25T08:20:45.481Z"
"Unknown","mock","basic","clear","2026-07-24T07:05:52.431Z","2026-07-24T07:05:52.431Z"
"Unknown","mock","basic","clear","2026-08-11T22:40:52.628Z","2026-08-11T22:40:52.628Z"
"Unknown","mock","basic","clear","2026-07-24T05:35:24.681Z","2026-07-24T05:35:24.681Z"
"Unknown","mock","basic","clear","2026-07-31T02:08:21.735Z","2026-07-31T02:08:21.735Z"
"Unknown","mock","basic","clear","2026-08-11T22:56:17.236Z","2026-08-11T22:56:17.236Z"
"Unknown","mock","basic","clear","2026-08-11T22:34:14.678Z","2026-08-11T22:34:14.678Z"
"Unknown","mock","basic","clear","2026-08-12T00:06:49.395Z","2026-08-12T00:06:49.395Z"
"Unknown","mock","basic","clear","2026-07-30T01:49:03.962Z","2026-07-30T01:49:03.962Z"
"Unknown","mock","basic","clear","2026-07-24T06:04:38.675Z","2026-07-24T06:04:38.675Z"
"Orbelin Pineda","manual_upload","basic","completed","2026-07-25T05:24:21.681Z","2026-07-25T05:24:21.747Z"
"Unknown","mock","basic","clear","2026-07-24T23:57:09.172Z","2026-07-24T23:57:09.172Z"
"Unknown","mock","basic","clear","2026-07-25T03:04:13.717Z","2026-07-25T03:04:13.717Z"
"Unknown","mock","basic","clear","2026-07-31T19:34:55.855Z","2026-07-31T19:34:55.855Z"
"Unknown","mock","basic","clear","2026-07-24T13:23:40.504Z","2026-07-24T13:23:40.504Z"
"Unknown","mock","basic","clear","2026-08-11T23:14:10.624Z","2026-08-11T23:14:10.624Z"
"Unknown","mock","basic","clear","2026-07-30T01:36:17.727Z","2026-07-30T01:36:17.727Z"
"Unknown","mock","basic","clear","2026-07-24T06:44:40.710Z","2026-07-24T06:44:40.710Z"
"Unknown","mock","basic","clear","2026-07-25T09:05:22.345Z","2026-07-25T09:05:22.345Z"
"Unknown","mock","basic","clear","2026-07-31T03:06:23.748Z","2026-07-31T03:06:23.748Z"
